produto,codigo,categoria,tipo_produto,preco_desconto,perc_desconto,avaliacao,qtd_avaliacoes,valor_total_vendas
"Gizga Essentials Multi-Purpose Portable E Foldable Wooden Desk For Bed Tray, Laptop Table, Study Table (Black)",B07MSLTW8Z,Computers e Accessories,Computador,32.94,73.0,3.6,6422.0,211540.68
"E-Cosmos Plug In Led Night Light Mini USB Led Light Flexible USB Led Ambient Light Mini USB Led Light, Led Portable Car Bulb, Indoor, Outdoor, Reading, Sleep (4 Pcs)",B09N6TTHT6,Computers e Accessories,Computador,5.34,10.0,4.2,241.0,1286.94
"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync E Charge Cable For iPhone, Ipad And Ipod. Fast Charging Lightning Cable, 3.9 Feet (1.2M) - Black",B09W5XR9RT,Computers e Accessories,Cabo,58.199999999999996,51.0,4.4,184.0,10708.8
Noise Buds Vs201 V2 In-Ear Truly Wireless Earbuds With Dual Equalizer | With Mic | Total 14-Hour Playtime | Full Touch Control | Ipx5 Water Resistance And Bluetooth V5.1 (Olive Green),B098R25TGC,Electronics,Fone,77.94,57.0,3.8,14629.0,1140184.26
"Lapster Gel Mouse Pad With Wrist Rest , Gaming Mouse Pad With Lycra Cloth Nonslip For Laptop , Computer, , Home E Office (Black)",B0B2PQL5N3,Computers e Accessories,Periferico,13.799999999999999,77.0,4.2,1528.0,21086.399999999998
"Gizga Essentials Earphone Carrying Case, Multi-Purpose Pocket Storage Travel Organizer For Earphones, Headset, Pen Drives, Sd Cards, Shock-Proof Ballistic Nylon, Soft Fabric, Mesh Pocket, Green",B07DKZCZ89,Electronics,Fone,7.14,76.0,4.3,15032.0,107328.48
"Sandisk Ultra Sdhc Uhs-I Card 32Gb 120Mb/S R For Dslr Cameras, For Full Hd Recording, 10Y Warranty",B08GYG6T12,Electronics,Outros,26.939999999999998,44.0,4.4,69585.0,1874619.9
"Digitek® (Drl-14C) Professional (31Cm) Dual Temperature Led Ring Light With Tripod Stand E Mini Tripod For Youtube, Photo-Shoot, Video Shoot, Live Stream, Makeup, Vlogging E More",B09BN2NPBD,Electronics,Outros,101.94,51.0,4.1,14371.0,1464979.74
"Classmate Long Notebook - 140 Pages, Single Line, 297Mm X 210Mm (Pack Of 12)",B00J4YG0PC,OfficeProducts,Computador,33.66,22.0,4.4,3182.0,107106.12
"Lenovo 300 Wired Plug E Play USB Mouse, High Resolution 1600 Dpi Optical Sensor, 3-Button Design With Clickable Scroll Wheel, Ambidextrous, Ergonomic Mouse For Comfortable All-Day Grip (Gx30M39704)",B073BRXPZX,Computers e Accessories,Periferico,17.34,51.0,4.4,25886.0,448863.24
"Dyazo 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Tabletop Laptop/Desktop Riser Stand Holder Compatible For Macbook, Hp, Dell, Lenovo E All Other Notebook (Silver)",B08LHTJTBB,Computers e Accessories,Computador,35.94,70.0,4.4,4736.0,170211.84
"Western Digital Wd 2Tb My Passport Portable Hard Disk Drive, USB 3.0 With  Automatic Backup, 256 Bit Aes Hardware Encryption,Password Protection,Compatible With Windows And Mac, External Hdd-Black",B07VTFN6HM,Computers e Accessories,Outros,335.94,24.0,4.4,73005.0,24525299.7
"Logitech C270 Digital Hd Webcam With Widescreen Hd Video Calling, Hd Light Correction, Noise-Reducing Mic, For Skype, Facetime, Hangouts, Webex, Pc/Mac/Laptop/Macbook/Tablet - (Black, Hd 720P/30Fps)",B008QS9J6Y,Computers e Accessories,Periferico,119.39999999999999,23.0,4.3,20398.0,2435521.1999999997
Portronics Mport 31 4 Ports USB Hub (USB A To 4 USB-A Ports 4 In 1 Connector USB Hub(Grey),B09M8888DM,Computers e Accessories,Outros,29.939999999999998,38.0,4.3,2125.0,63622.49999999999
"Aircase Protective Laptop Bag Sleeve Fits Upto 15.6"" Laptop/ Macbook, Wrinkle Free, Padded, Waterproof Light Neoprene Case Cover Pouch, For Men E Women, Black- 6 Months Warranty",B07Z1YVP72,Computers e Accessories,Bolsa/Acessorio,26.939999999999998,55.0,4.3,11330.0,305230.19999999995
Zinq Five Fan Cooling Pad And Laptop Stand With Dual Height Adjustment And Dual USB Port Extension (Black),B082FTPRSK,Computers e Accessories,Computador,59.94,50.0,4.2,27441.0,1644813.54
"Gizga Essentials Webcam Cover, Privacy Protector Webcam Cover Slide, Compatible With Laptop, Desktop, Pc, Smartphone, Protect Your Privacy And Security, Strong Adhesive, Set Of 3, Black",B09RF2QXGX,Computers e Accessories,Periferico,4.14,77.0,4.3,255.0,1055.6999999999998
Hp Z3700 Wireless Optical Mouse With USB Receiver And 2.4Ghz Wireless Connection/ 1200Dpi / 16 Months Long Battery Life /Ambidextrous And Slim Design (Modern Gold),B01KK0HU3Y,Computers e Accessories,Periferico,53.94,40.0,4.2,23174.0,1250005.56
Maono Au-400 Lavalier Auxiliary Omnidirectional Microphone (Black),B07JF9B592,MusicalInstruments,Celular,28.68,32.0,3.8,20218.0,579852.24
Table Magic Multipurpose Laptop Table Mat Finish Top Work At Home Study Table (Tm Regular- Black) (Alloy Steel),B086394NY5,Computers e Accessories,Computador,83.94,44.0,4.3,11074.0,929551.5599999999
"Amazonbasics USB 2.0 - A-Male To A-Female Extension Cable For Personal Computer, Printer (Black, 9.8 Feet/3 Meters)",B00NH11PEY,Computers e Accessories,Cabo,11.94,73.0,4.5,74976.0,895213.44
"Gizga Essentials Portable Tabletop Tablet Stand Mobile Holder, Desktop Stand, Cradle, Dock For Ipad, Smartphone, Kindle, E-Reader, Fully Foldable, Adjustable Angle, Anti-Slip Pads, Black",B017PDR9N0,Computers e Accessories,Celular,8.94,70.0,4.1,25607.0,228926.58
"Boat Stone 650 10W Bluetooth Speaker With Upto 7 Hours Playback, Ipx5 And Integrated Controls (Blue)",B07NC12T2R,Electronics,Caixa De Som,107.94,64.0,4.2,41226.0,4449934.4399999995
"Esnipe Mart Worldwide Travel Adapter With Build In Dual USB Charger Ports With 125V 6A, 250V Protected Electrical Plug For Laptops, Cameras (White)",B07WKBD37W,HomeImprovement,Computador,25.5,57.0,4.0,2581.0,65815.5
"Boat Stone 180 5W Bluetooth Speaker With Upto 10 Hours Playback, 1.75"" Driver, Ipx7 E Tws Feature(Black)",B08JMC1988,Electronics,Caixa De Som,59.94,60.0,4.1,18331.0,1098760.14
"Portronics Ruffpad 8.5M Multicolor Lcd Writing Pad With Screen 21.5Cm (8.5-Inch) For Drawing, Playing, Handwriting Gifts For Kids E Adults, India'S First Notepad To Save And Share Your Child'S First Creatives Via Ruffpad App On Your Smartphone(Black)",B09GFN8WZL,Computers e Accessories,Celular,22.68,62.0,4.1,1779.0,40347.72
"Brustro Copytinta Coloured Craft Paper A4 Size 80 Gsm Mixed Bright Colour 40 Sheets Pack (10 Cols X 4 Sheets) Double Side Color For Office Printing, Art And Craft.",B095X38CJS,OfficeProducts,Outros,5.9399999999999995,0.0,4.3,388.0,2304.72
Cuzor 12V Mini Ups For Wifi Router | Power Backup Up To 4 Hours | Replaceable Battery | Ups For Wi-Fi Router And Modem | Ups For Router Up To 2A | Ups For Uninterrupted Wi-Fi,B07ZKD8T1Q,Computers e Accessories,Rede,89.94,50.0,4.5,8656.0,778520.64
Crucial Bx500 240Gb 3D Nand Sata 6.35 Cm (2.5-Inch) Ssd (Ct240Bx500Ssd1),B07G3YNLJB,Computers e Accessories,Outros,108.89999999999999,41.0,4.5,92925.0,10119532.5
"Classmate Pulse Spiral Notebook - 240 Mm X 180 Mm, Soft Cover, 200 Pages, Unruled",B00P93X2H6,OfficeProducts,Bolsa/Acessorio,4.02,11.0,4.1,1269.0,5101.379999999999
Portronics My Buddy Plus Adjustable Laptop Cooling Table (Brown),B0798PJPCL,Computers e Accessories,Computador,113.33999999999999,30.0,4.3,17394.0,1971435.9599999997
"Zebronics Zeb-Evolve Wireless In Ear Neckband Earphone With Supporting Bluetooth V5.0, Voice Assistant, Rapid Charge, Call Function E Magnetic Earpiece, With Mic (Metallic Blue)",B09GFWJDY1,Electronics,Fone,29.939999999999998,67.0,3.6,9169.0,274519.86
"Inovera World Map Extended Anti Slip Rubber Gaming Stitched Mouse Pad Desk Mat For Computer Laptop (Black, 900L X 400B X 2H Mm)",B09MZ6WZ6V,Computers e Accessories,Periferico,29.939999999999998,50.0,4.4,1030.0,30838.199999999997
"Seagate One Touch 2Tb External Hdd With Password Protection – Black, For Windows And Mac, With 3 Yr Data Recovery Services, And 4 Months Adobe Cc Photography (Stky2000400)",B094QZLJQ6,Computers e Accessories,Bolsa/Acessorio,347.94,28.0,4.5,50273.0,17491987.62
"Zebronics Zeb-Fame 5Watts 2.0 Multi Media Speakers With Aux, USB And Volume Control (Black)",B07L3NDN24,Electronics,Caixa De Som,29.939999999999998,38.0,3.9,6742.0,201855.47999999998
"Tvara Lcd Writing Tablet 8.5 Inch E-Note Pad Lcd Writing Tablet, Kids Drawing Pad 8.5 Inch Doodle Board, Toddler Boy And Girl Learning Gift For 3 4 5 6 Years Old, Black",B08WD18LJZ,Computers e Accessories,Tv,14.94,59.0,4.0,1208.0,18047.52
"Ambrane 60W / 3A Type C Fast Charging Unbreakable 1.5M L Shaped Braided Cable, Pd Technology, 480Mbps Data Transfer For Smartphones, Tablet, Laptops E Other Type C Devices (Ablc10, Black)",B09CMM3VGK,Computers e Accessories,Cabo,10.74,64.0,4.0,1933.0,20760.420000000002
"Western Digital Wd 1.5Tb Elements Portable Hard Disk Drive, USB 3.0, Compatible With Pc, Ps4 And Xbox, External Hdd (Wdbu6Y0015Bbk-Wesn)",B06XDKWLJH,Computers e Accessories,Computador,266.94,22.0,4.4,25006.0,6675101.64
Redgear Mp35 Speed-Type Gaming Mousepad (Black/Red),B01J1CFO5I,Computers e Accessories,Periferico,17.939999999999998,46.0,4.6,33434.0,599805.96
"Lenovo 400 Wireless Mouse, 1200Dpi Optical Sensor, 2.4Ghz Wireless Nano USB, 3-Button (Left,Right,Scroll) Upto 8M Left/Right E 100K Scroll Clicks E 1Yr Battery, Ambidextrous, Ergonomic Gy50R91293",B07J2NGB69,Computers e Accessories,Periferico,37.74,55.0,4.4,6301.0,237799.74000000002
"Logitech K480 Wireless Multi-Device Keyboard For Windows, Macos, Ipados, Android Or Chrome Os, Bluetooth, Compact, Compatible With Pc, Mac, Laptop, Smartphone, Tablet - Black",B00MUTWLW4,Computers e Accessories,Periferico,155.7,21.0,4.4,22618.0,3521622.5999999996
"Zoul USB C 60W Fast Charging 3A 6Ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable Qc 3.0 For Samsung Galaxy M31S M30 S10 S9 S20 Plus, Note 10 9 8, A20E A40 A50 A70 (2M, Grey)",B08QSC1XY8,Computers e Accessories,Cabo,23.34,65.0,4.3,974.0,22733.16
"Resonate Routerups Cru12V2A | Zero Drop | Ups For Wifi Router | Mini Ups | Up To 4 Hours Powerbackup | Battery Replacement Program | Router Ups Compatible With 12V <2A Routers, Ftth, Modem, Set Top Box, Alexa, Mini Camera",B017NC2IPM,Computers e Accessories,Rede,107.94,38.0,4.3,20342.0,2195715.48
"3M Post-It Sticky Note Cube, 200 Sheets (4 Colors X 50 Sheets) | 3"" X 3"" Size | For Notes, Reminders, Study, School And Organizing",B00N1U7JXM,OfficeProducts,Outros,5.3999999999999995,49.0,4.4,7429.0,40116.6
Ofixo Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable And Portable Wooden/Writing Desk (Wooden),B08HQL67D6,Computers e Accessories,Computador,35.94,0.0,4.0,26423.0,949642.62
"Fire-Boltt Ninja Calling 1.69"" Bluetooth Calling Smart Watch, Dial Pad, Speaker, Ai Voice Assistant With 450 Nits Peak Brightness, Wrist Gaming E 100+ Watch Faces With Spo2, Hr, Multiple Sports Mode",B09RKFBCV7,Electronics,Caixa De Som,119.94,75.0,4.2,31305.0,3754721.6999999997
"Airtel Amf-311Ww Data Card (Black), 4G Hotspot Support With 2300 Mah Battery",B08KHM9VBJ,Computers e Accessories,Outros,125.94,35.0,3.8,11213.0,1412165.22
Gizga Essentials Laptop Power Cable Cord- 3 Pin Adapter Isi Certified(1 Meter/3.3 Feet),B01IOZUHRS,Computers e Accessories,Cabo,10.74,64.0,4.1,10174.0,109268.76000000001
"Logitech Mk270R USB Wireless Keyboard And Mouse Set For Windows, 2.4 Ghz Wireless, Spill-Resistant Design, 8 Multimedia E Shortcut Keys, 2-Year Battery Life, Pc/Laptop- Black",B00CEQEGPI,Computers e Accessories,Periferico,80.7,41.0,4.2,17413.0,1405229.1
"Digitek® (Dtr-200Mt) (18 Cm) Portable E Flexible Mini Tripod With Mobile Holder E 360 Degree Ball Head, For Smart Phones, Compact Cameras, Gopro, Maximum Operating Height: 7.87 Inch, Maximum Load Upto: 1 Kgs",B08B6XWQ1C,Electronics,Celular,20.939999999999998,65.0,4.2,6676.0,139795.43999999997
"Fedus Cat6 Ethernet Cable, 10 Meter High Speed 550Mhz / 10 Gigabit Speed Utp Lan Cable, Network Cable Internet Cable Rj45 Cable Lan Wire, Patch Computer Cord Gigabit Category 6 Wires For Modem, Router",B01DGVKBC6,Computers e Accessories,Cabo,17.22,42.0,4.4,8076.0,139068.72
"Samsung Original Type C To C Cable - 3.28 Feet (1 Meter), White",B008FWZGSG,Computers e Accessories,Cabo,35.94,0.0,4.3,355.0,12758.699999999999
Kingston Datatraveler Exodia Dtx/32 Gb Pen Drive USB 3.2 Gen 1 (Multicolor),B08JD36C6H,Computers e Accessories,Outros,20.939999999999998,22.0,4.1,18656.0,390656.63999999996
"Duracell Rechargeable Aa 2500Mah Batteries, 4 Pcs",B00E3DVQFS,Electronics,Computador,52.739999999999995,21.0,4.4,31599.0,1666531.2599999998
"Ptron Solero T351 3.5Amps Fast Charging Type-C To Type-C Pd Data E Charging USB Cable, Made In India, 480Mbps Data Sync, Durable 1 Meter Long Cable For Type-C Smartphones, Tablets E Laptops (Black)",B0B4HJNPV4,Computers e Accessories,Cabo,11.94,80.0,3.9,1075.0,12835.5
"Envie® (Aa10004Plni-Cd) Aa Rechargeable Batteries, Low Self Discharge, Aa 1000Mah Ni-Cd (Pack Of 4)",B00BN5SNF0,Electronics,Outros,15.0,0.0,3.9,13971.0,209565.0
"Zebronics Zeb-Buds 30 3.5Mm Stereo Wired In Ear Earphones With Mic For Calling, Volume Control, Multifunction Button, 14Mm Drivers, Stylish Eartip,1.2 Meter Durable Cable And Lightweight Design(Red)",B09SGGRKV8,Electronics,Cabo,11.94,60.0,3.6,2492.0,29754.48
"Amazonbasics Nylon Braided USB-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, iPhone Charger (6-Foot, Dark Grey)",B07XLCFSSN,Computers e Accessories,Cabo,53.94,53.0,4.4,13552.0,730994.88
"Sounce 65W Oneplus Dash Warp Charge Cable, 6.5A Type-C To USB C Pd Data Sync Fast Charging Cable Compatible With One Plus 8T/ 9/ 9R/ 9 Pro/ 9Rt/ 10R/ Nord E For All Type C Devices – Red, 1 Meter",B09RZS1NQT,Computers e Accessories,Cabo,11.94,80.0,4.0,575.0,6865.5
Lapster Accessories Power Cable Cord 2 Pin Laptop Adapter And Tape Recorder 1.5M,B084BR3QX8,Computers e Accessories,Cabo,8.94,85.0,3.5,2523.0,22555.62
"Portronics Ruffpad 12E Re-Writable Lcd Writing Pad With 30.4Cm (12 Inch) Writing Area, Single Tap Erase, Smart Lock, Long Battery Life, India'S First Notepad To Save And Share Your Child'S First Creatives Via Ruffpad App On Your Smartphone(Black)",B09VC2D2WG,Computers e Accessories,Celular,28.14,69.0,4.1,352.0,9905.28
"Verilux® USB C Hub Multiport Adapter- 6 In 1 Portable Aluminum Type C Hub With 4K Hdmi Output, USB 2.0/3.0 Ports, Sd/Micro Sd Card Reader Compatible For Macbook Pro 2016-2020, Macbook Air 2018-2020, Type-C Devices",B09163Q5CD,Computers e Accessories,Cabo,71.22,38.0,4.1,1662.0,118367.64
Zebronics Zeb Wonderbar 10 USB Powered 2.0 Computer Speaker With Rgb Lights,B08K9PX15C,Computers e Accessories,Caixa De Som,50.94,43.0,4.0,7352.0,374510.88
"Hp Wired Mouse 100 With 1600 Dpi Optical Sensor, USB Plug-And -Play,Ambidextrous Design, Built-In Scrolling And 3 Handy Buttons. 3-Years Warranty (6Vy96Aa)",B083RD1J99,Computers e Accessories,Periferico,19.68,18.0,4.1,3441.0,67718.88
"Anjaney Enterprise Smart Multipurpose Foldable Laptop Table With Cup Holder, Study Table, Bed Table, Breakfast Table, Foldable And Portable/Ergonomic E Rounded Edges/Non-Slip (Black)",B09Z7YGV3R,Computers e Accessories,Computador,16.14,62.0,4.0,93.0,1501.02
Envie Ecr-20 Charger For Aa E Aaa Rechargeable Batteries,B00N3XLDW0,Electronics,Carregador,17.939999999999998,25.0,3.8,40895.0,733656.2999999999
"Proelite Faux Leather Smart Flip Case Cover For Apple Ipad 10.2"" 9Th Gen (2021) / 8Th Gen / 7Th Gen With Stylus Pen, Black",B07Z53L5QL,Computers e Accessories,Bolsa/Acessorio,32.94,63.0,4.3,11006.0,362537.63999999996
"Classmate Pulse 6 Subject Notebook - Unruled, 300 Pages, Spiral Binding, 240Mm*180Mm",B00P93X0VO,OfficeProducts,Computador,6.84,5.0,4.2,8938.0,61135.92
"Pentonic Multicolor Ball Point Pen, Pack Of 10",B07SBGFDX9,OfficeProducts,Outros,7.199999999999999,0.0,4.1,4308.0,31017.6
"Duracell Type C To Type C 5A (100W) Braided Sync E Fast Charging Cable, 3.9 Feet (1.2M). USB C To C Cable, Supports Pd E Qc 3.0 Charging, 5 Gbps Data Transmission – Black",B09C6HWG18,Computers e Accessories,Cabo,58.199999999999996,51.0,4.2,462.0,26888.399999999998
"Amazonbasics USB 2.0 Cable - A-Male To B-Male - For Personal Computer, Printer- 6 Feet (1.8 Meters), Black",B00NH11KIK,Computers e Accessories,Cabo,12.54,70.0,4.5,107686.0,1350382.44
"Logitech Pebble M350 Wireless Mouse With Bluetooth Or USB - Silent, Slim Computer Mouse With Quiet Click For Laptop, Notebook, Pc And Mac - Graphite",B07X2L5Z8C,Computers e Accessories,Periferico,89.39999999999999,35.0,4.6,10652.0,952288.7999999999
Apsara Platinum Pencils Value Pack - Pack Of 20,B00VA7YYUO,Home e Kitchen,Outros,5.9399999999999995,0.0,4.3,5036.0,29913.839999999997
"Zebronics Zeb-Power Wired USB Mouse, 3-Button, 1200 Dpi Optical Sensor, Plug E Play, For Windows/Mac",B07L9FW9GF,Computers e Accessories,Periferico,8.94,40.0,4.0,5057.0,45209.579999999994
Ant Esports Gm320 Rgb Optical Wired Gaming Mouse | 8 Programmable Buttons | 12800 Dpi,B08D64C9FN,Computers e Accessories,Periferico,34.5,79.0,4.2,8537.0,294526.5
"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C USB Devices, 3 In 1 Charging Cable, 3A, (3 Feet) (Black)",B07XJYYH7L,Computers e Accessories,Cabo,19.98,67.0,3.3,9792.0,195644.16
Pilot V7 Liquid Ink Roller Ball Pen (2 Blue + 1 Black),B00LOD70SC,OfficeProducts,Outros,10.68,15.0,4.3,2450.0,26166.0
"Boat Airdopes 191G True Wireless Earbuds With Enx™ Tech Equipped Quad Mics, Beast™ Mode(Low Latency- 65Ms) For Gaming, 2X6Mm Dual Drivers, 30H Playtime, Ipx5, Iwp™, Appealing Case Leds(Sport Blue)",B09X76VL5L,Electronics,Fone,95.94,54.0,3.7,676.0,64855.439999999995
Boult Audio Bassbuds Oak In-Ear Wired Earphones With 10Mm Extra Bass Driver And Hd Sound With Mic(Brown),B091JF2TFD,Electronics,Fone,29.939999999999998,62.0,3.9,1173.0,35119.619999999995
"It2M Designer Mouse Pad For Laptop/Computer (9.2 X 7.6 Inches, 12788)",B07S7DCJKS,Computers e Accessories,Periferico,11.94,60.0,4.3,9998.0,119376.12
"Noise Colorfit Ultra Buzz Bluetooth Calling Smart Watch With 1.75"" Hd Display, 320X385 Px Resolution, 100 Sports Modes, Stock Market Info Smartwatch For Men E Women (Olive Green)",B09NC2TY11,Electronics,Outros,149.94,58.0,4.1,5852.0,877448.88
"Lapster Caddy For Ssd And Hdd, Optical Bay 2Nd Hard Drive Caddy, Caddy 9.5Mm For Laptop",B0BDS8MY8J,Computers e Accessories,Computador,11.94,80.0,4.2,362.0,4322.28
Sandisk Extreme Sd Uhs I 64Gb Card For 4K Video For Dslr And Mirrorless Cameras 170Mb/S Read E 80Mb/S Write,B09X7DY7Q4,Electronics,Outros,56.339999999999996,48.0,4.5,205052.0,11552629.68
"Fire-Boltt Ring Pro Bluetooth Calling, 1.75” 320*385Px High Res, Ip68 E Spo2 Monitoring, Pin Code Locking Functionality E Split Screen Access, Built In Mic E Speaker For Hd Calls, Black, Free Size",B09YV575RK,Electronics,Caixa De Som,149.94,75.0,4.0,9090.0,1362954.6
"Lenovo 600 Bluetooth 5.0 Silent Mouse: Compact, Portable, Dongle-Free Multi-Device Connectivity With Microsoft Swift Pair | 3-Level Adjustable Dpi Up To 2400 | Battery Life: Up To 1 Yr",B08LW31NQ6,Computers e Accessories,Periferico,86.34,50.0,4.5,4099.0,353907.66000000003
"Boult Audio Airbass Propods X Tws Bluetooth Truly Wireless In Ear Earbuds With Mic, 32H Playtime, Fast Charging Type-C, Ipx5 Water Resistant, Touch Controls And Voice Assistant (Red)",B09ND94ZRG,Electronics,Cabo,65.94,82.0,3.5,12966.0,854978.0399999999
"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Unruled, 300 Pages",B00P93X6EK,OfficeProducts,Bolsa/Acessorio,9.42,2.0,4.5,4428.0,41711.76
"Tp-Link Nano Ac600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapter For Pc Desktop Laptop, Mini Travel Size, Supports Windows 11,10, 8.1, 8, 7, Xp/Mac Os 10.9-10.15",B07KRCW6LZ,Computers e Accessories,Computador,59.94,38.0,4.3,12093.0,724854.4199999999
"Ls Lapster Quality Assured Universal Silicone 15.6"" Keyboard Protector Skin|| Keyboard Dust Cover|| Keyboard Skin For 15.6"" Laptop| 15.6"" Keyguard| (3.93 X 11.81 X 0.39 Inches)",B0994GP1CX,Computers e Accessories,Periferico,6.8999999999999995,88.0,3.3,5692.0,39274.799999999996
"Klam Lcd Writing Tablet Screenwriting Toys Board Smart Digital E-Note Pad 8.5 Inch Light Weight Magic Slate For Drawing Playing Noting By Kids And Adults Best Birthday Gift Girls Boys, Multicolor",B07H8W9PB6,Computers e Accessories,Outros,10.5,65.0,4.1,21.0,220.5
Cp Plus 2Mp Full Hd Smart Wi-Fi Cctv Security Camera | 360° With Pan Tilt | Two Way Talk | Cloud Monitor | Motion Detect | Night Vision | Supports Sd Card (Up To 128 Gb) | Alexa E Ok Google | Cp-E21A,B09NNHFSSF,Electronics,Tv,119.94,57.0,3.8,1880.0,225487.19999999998
"Hp Deskjet 2331 Colour Printer, Scanner And Copier For Home/Small Office, Compact Size, Reliable, Easy Set-Up Through Smart App On Your Pc Connected Through USB, Ideal For Home.",B08D9NDZ1Y,Computers e Accessories,Computador,239.94,8.0,3.5,21762.0,5221574.28
"D-Link Dir-615 Wi-Fi Ethernet-N300 Single_Band 300Mbps Router, Mobile App Support, Router | Ap | Repeater | Client Modes(Black)",B0085IATT6,Computers e Accessories,Celular,53.94,50.0,4.1,22375.0,1206907.5
Rpm Euro Games Gaming Mousepad Speed Type Extended Large (Size - 800 Mm X 300 Mm X 3 Mm),B08WJ86PV2,Computers e Accessories,Periferico,17.939999999999998,70.0,4.5,2453.0,44006.81999999999
